user_id,latitude,longitude,altitude,date,time,timestamp,hour,day,weekday,month,is_weekend,previous_latitude,previous_longitude,previous_timestamp,distance_km,time_difference_seconds,speed_kmh,location,time_spent_minutes,cluster,anomaly,anomaly_score
0,39.984653,116.311189,194.0,2008-10-23,02:56:45,2008-10-23 02:56:45,2,23,Thursday,10,False,39.984647,116.31138,2008-10-23 02:56:40,0.016273089805747,5.0,11.716624660137844,39.9847_116.3112,0.0833333333333333,9,1,0.29002646192305787
0,39.984628,116.311026,206.0,2008-10-23,02:56:50,2008-10-23 02:56:50,2,23,Thursday,10,False,39.984653,116.311189,2008-10-23 02:56:45,0.0138875890874525,5.0,9.999064142965862,39.9846_116.311,0.0833333333333333,9,1,0.3010021196555437
0,39.984652,116.310854,214.0,2008-10-23,02:56:55,2008-10-23 02:56:55,2,23,Thursday,10,False,39.984628,116.311026,2008-10-23 02:56:50,0.014654373180373,5.0,10.551148689868583,39.9847_116.3109,0.0833333333333333,9,1,0.29427612728270247
0,39.984656,116.31066,222.0,2008-10-23,02:57:00,2008-10-23 02:57:00,2,23,Thursday,10,False,39.984652,116.310854,2008-10-23 02:56:55,0.0165286846992291,5.0,11.900652983444957,39.9847_116.3107,0.0833333333333333,9,1,0.29002646192305787
0,39.984616,116.310534,231.0,2008-10-23,02:57:05,2008-10-23 02:57:05,2,23,Thursday,10,False,39.984656,116.31066,2008-10-23 02:57:00,0.0107354074311807,5.0,7.729493350450171,39.9846_116.3105,0.0833333333333333,9,1,0.3057619183974798
0,39.984676,116.31033,235.0,2008-10-23,02:57:10,2008-10-23 02:57:10,2,23,Thursday,10,False,39.984616,116.310534,2008-10-23 02:57:05,0.0173810689291743,5.0,12.514369629005545,39.9847_116.3103,0.0833333333333333,9,1,0.2910537125808923
0,39.984698,116.310063,242.0,2008-10-23,02:57:15,2008-10-23 02:57:15,2,23,Thursday,10,False,39.984676,116.31033,2008-10-23 02:57:10,0.0227482678820601,5.0,16.378752875083325,39.9847_116.3101,0.0833333333333333,9,1,0.2800415296038881
0,39.984696,116.309937,250.0,2008-10-23,02:57:20,2008-10-23 02:57:20,2,23,Thursday,10,False,39.984698,116.310063,2008-10-23 02:57:15,0.0107351178741255,5.0,7.729284869370421,39.9847_116.3099,0.0833333333333333,9,1,0.3057619183974798
0,39.984663,116.309851,260.0,2008-10-23,02:57:25,2008-10-23 02:57:25,2,23,Thursday,10,False,39.984696,116.309937,2008-10-23 02:57:20,0.0073274252298289,5.0,5.275746165476831,39.9847_116.3099,0.0833333333333333,9,1,0.311109083253108
0,39.984598,116.309749,266.0,2008-10-23,02:57:30,2008-10-23 02:57:30,2,23,Thursday,10,False,39.984663,116.309851,2008-10-23 02:57:25,0.0086912569152554,5.0,6.2577049789839405,39.9846_116.3097,0.0833333333333333,9,1,0.3061240263281015
0,39.98454,116.309656,270.0,2008-10-23,02:57:35,2008-10-23 02:57:35,2,23,Thursday,10,False,39.984598,116.309749,2008-10-23 02:57:30,0.0079243531923245,5.0,5.705534298473664,39.9845_116.3097,0.0833333333333333,9,1,0.311109083253108
0,39.984525,116.309503,271.0,2008-10-23,02:57:40,2008-10-23 02:57:40,2,23,Thursday,10,False,39.98454,116.309656,2008-10-23 02:57:35,0.0130355633157254,5.0,9.385605587322331,39.9845_116.3095,0.0833333333333333,9,1,0.3055529908557636
0,39.984498,116.309348,270.0,2008-10-23,02:57:45,2008-10-23 02:57:45,2,23,Thursday,10,False,39.984525,116.309503,2008-10-23 02:57:40,0.0132060379228834,5.0,9.50834730447612,39.9845_116.3093,0.0833333333333333,9,1,0.3024236880172196
0,39.984481,116.309173,265.0,2008-10-23,02:57:50,2008-10-23 02:57:50,2,23,Thursday,10,False,39.984498,116.309348,2008-10-23 02:57:45,0.0149099667484315,5.0,10.735176058870682,39.9845_116.3092,0.0833333333333333,9,1,0.29427612728270247
0,39.984489,116.308993,261.0,2008-10-23,02:57:55,2008-10-23 02:57:55,2,23,Thursday,10,False,39.984481,116.309173,2008-10-23 02:57:50,0.0153359371227074,5.0,11.041874728349327,39.9845_116.309,0.0833333333333333,9,1,0.2922242307314587
0,39.98447,116.308827,257.0,2008-10-23,02:58:00,2008-10-23 02:58:00,2,23,Thursday,10,False,39.984489,116.308993,2008-10-23 02:57:55,0.0141431839725617,5.0,10.183092460244431,39.9845_116.3088,0.0833333333333333,9,1,0.3026448279031045
0,39.98449,116.308638,251.0,2008-10-23,02:58:05,2008-10-23 02:58:05,2,23,Thursday,10,False,39.98447,116.308827,2008-10-23 02:58:00,0.0161027736840943,5.0,11.593997052547898,39.9845_116.3086,0.0833333333333333,9,1,0.2922242307314587
0,39.98449,116.308485,247.0,2008-10-23,02:58:10,2008-10-23 02:58:10,2,23,Thursday,10,False,39.98449,116.308638,2008-10-23 02:58:05,0.0130355389199474,5.0,9.385588022362176,39.9845_116.3085,0.0833333333333333,9,1,0.3055529908557636
0,39.984494,116.308351,240.0,2008-10-23,02:58:15,2008-10-23 02:58:15,2,23,Thursday,10,False,39.98449,116.308485,2008-10-23 02:58:10,0.0114167488104655,5.0,8.220059143535224,39.9845_116.3084,0.0833333333333333,9,1,0.3057619183974798
0,39.984499,116.308201,240.0,2008-10-23,02:58:20,2008-10-23 02:58:20,2,23,Thursday,10,False,39.984494,116.308351,2008-10-23 02:58:15,0.0127799425862296,5.0,9.201558662085352,39.9845_116.3082,0.0833333333333333,9,1,0.3055529908557636
0,39.984484,116.308049,244.0,2008-10-23,02:58:25,2008-10-23 02:58:25,2,23,Thursday,10,False,39.984499,116.308201,2008-10-23 02:58:20,0.0129503717537063,5.0,9.324267662668545,39.9845_116.308,0.0833333333333333,9,1,0.3055529908557636
0,39.984491,116.307902,253.0,2008-10-23,02:58:30,2008-10-23 02:58:30,2,23,Thursday,10,False,39.984484,116.308049,2008-10-23 02:58:25,0.0125243491413762,5.0,9.017531381790926,39.9845_116.3079,0.0833333333333333,9,1,0.3027152063126912
0,39.984499,116.307809,264.0,2008-10-23,02:58:35,2008-10-23 02:58:35,2,23,Thursday,10,False,39.984491,116.307902,2008-10-23 02:58:30,0.007923577503385,5.0,5.704975802437264,39.9845_116.3078,0.0833333333333333,9,1,0.311109083253108
0,39.984472,116.307687,272.0,2008-10-23,02:58:40,2008-10-23 02:58:40,2,23,Thursday,10,False,39.984499,116.307809,2008-10-23 02:58:35,0.0103944840562841,5.0,7.484028520524623,39.9845_116.3077,0.0833333333333333,9,1,0.3068993888892077
0,39.984493,116.307548,279.0,2008-10-23,02:58:45,2008-10-23 02:58:45,2,23,Thursday,10,False,39.984472,116.307687,2008-10-23 02:58:40,0.0118428159356914,5.0,8.526827473697823,39.9845_116.3075,0.0833333333333333,9,1,0.3057619183974798
0,39.984488,116.307434,282.0,2008-10-23,02:58:50,2008-10-23 02:58:50,2,23,Thursday,10,False,39.984493,116.307548,2008-10-23 02:58:45,0.0097127592653617,5.0,6.993186671060426,39.9845_116.3074,0.0833333333333333,9,1,0.30718650929158653
0,39.984427,116.307292,281.0,2008-10-23,02:58:55,2008-10-23 02:58:55,2,23,Thursday,10,False,39.984488,116.307434,2008-10-23 02:58:50,0.0120989282521848,5.0,8.711228341573126,39.9844_116.3073,0.0833333333333333,9,1,0.3057619183974798
0,39.984428,116.307126,282.0,2008-10-23,02:59:00,2008-10-23 02:59:00,2,23,Thursday,10,False,39.984427,116.307292,2008-10-23 02:58:55,0.0141431468024545,5.0,10.183065697767294,39.9844_116.3071,0.0833333333333333,9,1,0.3026448279031045
0,39.984432,116.306943,288.0,2008-10-23,02:59:05,2008-10-23 02:59:05,2,23,Thursday,10,False,39.984428,116.307126,2008-10-23 02:59:00,0.0155915425684208,5.0,11.225910649263046,39.9844_116.3069,0.0833333333333333,9,1,0.2922242307314587
0,39.984425,116.306801,284.0,2008-10-23,02:59:10,2008-10-23 02:59:10,2,23,Thursday,10,False,39.984432,116.306943,2008-10-23 02:59:05,0.0120983618302761,5.0,8.710820517798828,39.9844_116.3068,0.0833333333333333,9,1,0.3057619183974798
0,39.984438,116.306633,286.0,2008-10-23,02:59:15,2008-10-23 02:59:15,2,23,Thursday,10,False,39.984425,116.306801,2008-10-23 02:59:10,0.0143135674219186,5.0,10.305768543781442,39.9844_116.3066,0.0833333333333333,9,1,0.3016973302102752
0,39.984462,116.306486,284.0,2008-10-23,02:59:20,2008-10-23 02:59:20,2,23,Thursday,10,False,39.984438,116.306633,2008-10-23 02:59:15,0.012524435256564,5.0,9.017593384726093,39.9845_116.3065,0.0833333333333333,9,1,0.3027152063126912
0,39.984466,116.3063,285.0,2008-10-23,02:59:25,2008-10-23 02:59:25,2,23,Thursday,10,False,39.984462,116.306486,2008-10-23 02:59:20,0.0158471336794133,5.0,11.409936249177608,39.9845_116.3063,0.0833333333333333,9,1,0.2922242307314587
0,39.984456,116.306047,287.0,2008-10-23,02:59:30,2008-10-23 02:59:30,2,23,Thursday,10,False,39.984466,116.3063,2008-10-23 02:59:25,0.021555516883759,5.0,15.519972156306492,39.9845_116.306,0.0833333333333333,9,1,0.28763582089524625
0,39.984454,116.305854,295.0,2008-10-23,02:59:35,2008-10-23 02:59:35,2,23,Thursday,10,False,39.984456,116.306047,2008-10-23 02:59:30,0.0164435318344765,5.0,11.839342920823103,39.9845_116.3059,0.0833333333333333,9,1,0.29002646192305787
0,39.984412,116.305682,297.0,2008-10-23,02:59:40,2008-10-23 02:59:40,2,23,Thursday,10,False,39.984454,116.305854,2008-10-23 02:59:35,0.014654570246042,5.0,10.551290577150288,39.9844_116.3057,0.0833333333333333,9,1,0.29427612728270247
0,39.98441,116.305466,301.0,2008-10-23,02:59:45,2008-10-23 02:59:45,2,23,Thursday,10,False,39.984412,116.305682,2008-10-23 02:59:40,0.0184031354596526,5.0,13.250257530949929,39.9844_116.3055,0.0833333333333333,9,1,0.29125373793820863
0,39.984406,116.305281,309.0,2008-10-23,02:59:50,2008-10-23 02:59:50,2,23,Thursday,10,False,39.98441,116.305466,2008-10-23 02:59:45,0.0157619469750813,5.0,11.348601822058605,39.9844_116.3053,0.0833333333333333,9,1,0.2922242307314587
0,39.984393,116.305023,314.0,2008-10-23,02:59:55,2008-10-23 02:59:55,2,23,Thursday,10,False,39.984406,116.305281,2008-10-23 02:59:50,0.0219815405978462,5.0,15.826709230449264,39.9844_116.305,0.0833333333333333,9,1,0.28763582089524625
0,39.984356,116.304909,305.0,2008-10-23,03:00:00,2008-10-23 03:00:00,3,23,Thursday,10,False,39.984393,116.305023,2008-10-23 02:59:55,0.0097130363399656,5.0,6.99338616477525,39.9844_116.3049,0.0833333333333333,9,1,0.3178080690250593
0,39.984352,116.304704,295.0,2008-10-23,03:00:05,2008-10-23 03:00:05,3,23,Thursday,10,False,39.984356,116.304909,2008-10-23 03:00:00,0.0174659546538017,5.0,12.575487350737266,39.9844_116.3047,0.0833333333333333,9,1,0.2994691892038744
0,39.984338,116.304543,293.0,2008-10-23,03:00:10,2008-10-23 03:00:10,3,23,Thursday,10,False,39.984352,116.304704,2008-10-23 03:00:05,0.0137171917479419,5.0,9.876378058518236,39.9843_116.3045,0.0833333333333333,9,1,0.31024703993258573
0,39.984338,116.304315,291.0,2008-10-23,03:00:15,2008-10-23 03:00:15,3,23,Thursday,10,False,39.984338,116.304543,2008-10-23 03:00:10,0.0194255521967335,5.0,13.98639758164814,39.9843_116.3043,0.0833333333333333,9,1,0.2976422968896272
0,39.984349,116.304083,290.0,2008-10-23,03:00:20,2008-10-23 03:00:20,3,23,Thursday,10,False,39.984338,116.304315,2008-10-23 03:00:15,0.0197663612951746,5.0,14.23178013252572,39.9843_116.3041,0.0833333333333333,9,1,0.29713794059930515
0,39.984368,116.303934,282.0,2008-10-23,03:00:25,2008-10-23 03:00:25,3,23,Thursday,10,False,39.984349,116.304083,2008-10-23 03:00:20,0.0126948185041098,5.0,9.14026932295911,39.9844_116.3039,0.0833333333333333,9,1,0.3150408831227251
0,39.984437,116.303813,257.0,2008-10-23,03:00:30,2008-10-23 03:00:30,3,23,Thursday,10,False,39.984368,116.303934,2008-10-23 03:00:25,0.0103100345608752,5.0,7.423224883830211,39.9844_116.3038,0.0833333333333333,9,1,0.3175293516442707
0,39.984429,116.303672,253.0,2008-10-23,03:00:35,2008-10-23 03:00:35,3,23,Thursday,10,False,39.984437,116.303813,2008-10-23 03:00:30,0.0120131637660429,5.0,8.649477911550893,39.9844_116.3037,0.0833333333333333,9,1,0.31524437317779436
0,39.984342,116.303444,237.0,2008-10-23,03:00:40,2008-10-23 03:00:40,3,23,Thursday,10,False,39.984429,116.303672,2008-10-23 03:00:35,0.0194262724486626,5.0,13.986916163037138,39.9843_116.3034,0.0833333333333333,9,1,0.2976422968896272
0,39.984365,116.303298,236.0,2008-10-23,03:00:45,2008-10-23 03:00:45,3,23,Thursday,10,False,39.984342,116.303444,2008-10-23 03:00:40,0.0124392466536995,5.0,8.95625759066366,39.9844_116.3033,0.0833333333333333,9,1,0.31227695392410887
0,39.984368,116.303132,233.0,2008-10-23,03:00:50,2008-10-23 03:00:50,3,23,Thursday,10,False,39.984365,116.303298,2008-10-23 03:00:45,0.0141431604942342,5.0,10.183075555848648,39.9844_116.3031,0.0833333333333333,9,1,0.31316727205649963
0,39.984385,116.30292,232.0,2008-10-23,03:00:55,2008-10-23 03:00:55,3,23,Thursday,10,False,39.984368,116.303132,2008-10-23 03:00:50,0.0180623755051063,5.0,13.004910363676558,39.9844_116.3029,0.0833333333333333,9,1,0.2996647737904451
0,39.98438,116.302754,240.0,2008-10-23,03:01:00,2008-10-23 03:01:00,3,23,Thursday,10,False,39.984385,116.30292,2008-10-23 03:00:55,0.0141431593136788,5.0,10.1830747058488,39.9844_116.3028,0.0833333333333333,9,1,0.31316727205649963
0,39.984346,116.302601,239.0,2008-10-23,03:01:05,2008-10-23 03:01:05,3,23,Thursday,10,False,39.98438,116.302754,2008-10-23 03:01:00,0.0130357301530015,5.0,9.385725710161122,39.9843_116.3026,0.0833333333333333,9,1,0.3150408831227251
0,39.984303,116.302457,237.0,2008-10-23,03:01:10,2008-10-23 03:01:10,3,23,Thursday,10,False,39.984346,116.302601,2008-10-23 03:01:05,0.012269056040981,5.0,8.833720349506391,39.9843_116.3025,0.0833333333333333,9,1,0.31524437317779436
0,39.984344,116.302271,233.0,2008-10-23,03:01:15,2008-10-23 03:01:15,3,23,Thursday,10,False,39.984303,116.302457,2008-10-23 03:01:10,0.0158473641261739,5.0,11.410102170845228,39.9843_116.3023,0.0833333333333333,9,1,0.30161235725300634
0,39.984341,116.302094,228.0,2008-10-23,03:01:20,2008-10-23 03:01:20,3,23,Thursday,10,False,39.984344,116.302271,2008-10-23 03:01:15,0.0150803630213267,5.0,10.857861375355238,39.9843_116.3021,0.0833333333333333,9,1,0.30161235725300634
0,39.984359,116.301888,218.0,2008-10-23,03:01:25,2008-10-23 03:01:25,3,23,Thursday,10,False,39.984341,116.302094,2008-10-23 03:01:20,0.0175511884907288,5.0,12.636855713324785,39.9844_116.3019,0.0833333333333333,9,1,0.2994691892038744
0,39.984379,116.301693,208.0,2008-10-23,03:01:30,2008-10-23 03:01:30,3,23,Thursday,10,False,39.984359,116.301888,2008-10-23 03:01:25,0.0166139969180481,5.0,11.962077780994695,39.9844_116.3017,0.0833333333333333,9,1,0.2994691892038744
0,39.984345,116.3015,196.0,2008-10-23,03:01:35,2008-10-23 03:01:35,3,23,Thursday,10,False,39.984379,116.301693,2008-10-23 03:01:30,0.0164436861486993,5.0,11.839454027063526,39.9843_116.3015,0.0833333333333333,9,1,0.2994691892038744
0,39.984345,116.301309,190.0,2008-10-23,03:01:40,2008-10-23 03:01:40,3,23,Thursday,10,False,39.984345,116.3015,2008-10-23 03:01:35,0.0162731582875541,5.0,11.716673967039007,39.9843_116.3013,0.0833333333333333,9,1,0.2994691892038744
0,39.984338,116.301107,184.0,2008-10-23,03:01:45,2008-10-23 03:01:45,3,23,Thursday,10,False,39.984345,116.301309,2008-10-23 03:01:40,0.0172103621286696,5.0,12.391460732642146,39.9843_116.3011,0.0833333333333333,9,1,0.2994691892038744
